name,location,category,tags,reviews,review_link,id
송파여성문화회관,송파구,2.0,#무장애#문화공간#문화시설#복합문화공간#서울시#송파구#여성문화,,,939
송아트갤러리,서초구,2.0,#도심여행#문화시설#문화예술#문화예술활동#미술관#복합문화공간,,,940
갤러리위,강남구,2.0,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#문화예술활동,,,941
흰물결아트센터,서초구,2.0,#공연장#남녀노소#문화공간#문화시설#복합문화공간#연인과함께#열린문화공간,,,942
aT센터(에이티센터),서초구,2.0,#at센터#남녀노소#문화공간#문화시설#복합문화공간#에이티센터#열린문화공간,,,943
서울무역전시컨벤션센터(SETEC),강남구,2.0,#setec#남녀노소#문화공간#문화시설#복합문화공간#서울무역전시컨벤션센터,,,944
이리자 한복전시관,종로구,2.0,#교과서속으로#문화시설#수도권#실내여행지#아이와함께#예술#이리자한복전시관,945.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805494-Reviews-Hanbok_Museum-Seoul.html,945
홍대 비보이 전용극장,마포구,2.0,#공연관람#문화공간#문화공연#문화시설#복합문화공간#상설공연#연인과함께,,,946
갤러리3안,종로구,2.0,#갤러리3안#나홀로여행#도심여행#문화시설#문화예술공간#문화예술활동,,,947
경기여고 경운박물관(서울),강남구,2.0,#문화시설#복합문화공간#산청세계전통의약엑스포#아이와함께#역사공부,948.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4095620-Reviews-Kyungwoon_Museum-Seoul.html,948
우석뮤지엄,서대문구,2.0,#기획전시#문화시설#문화예술#문화예술활동#예술공간#예술창작#예술프로그램,,,949
탄허기념박물관,강남구,2.0,#가족과함께#교육여행#교육프로그램#남녀노소#문화시설#불교#불교문화,,,950
서울아트센터 공평갤러리,종로구,2.0,#공평갤러리#도심여행#문화시설#문화예술#미술관#복합문화공간#서울아트센터,951.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4438496-Reviews-Seoul_Art_Center_Gongpyeong_Gallery-Seoul.html,951
백암아트홀,강남구,2.0,#공연관람#기획공연#나홀로여행#남녀노소#도심여행#문화공간#문화시설,,,952
KT&G 상상마당(홍대),마포구,2.0,#KT&G상상마당#나홀로여행#도심여행#문화시설#문화예술#복합문화공간,953.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2341876-Reviews-KT_G_Sangsang_Madang-Seoul.html,953
주한중국문화원,종로구,2.0,#문화시설#복합문화공간#열린문화공간#주한중국문화원,,,954
유즈패밀리,종로구,2.0,#가족과함께#근대한옥#문화시설#문화체험#수도권#아이와함께#유즈패밀리,,,955
이스탄불문화원,강남구,2.0,#문화시설#문화적교류#이스탄불문화원#터키,,,956
국기원(세계태권도본부),강남구,2.0,#공연/전시#남녀노소#문화시설#전시공연#전통&역사#전통무예#전통문화공연,957.csv,,957
포니정홀,강남구,2.0,#공연#남녀노소#문화공간#문화시설#문화예술#복합문화공간#수도권,,,958
명동난타극장,중구,2.0,#가족여행#공연장#기획공연#남녀노소#명동난타극장#문화시설#문화예술,959.csv,,959
샘터화랑,서초구,2.0,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간,,,960
김리아 갤러리,강남구,2.0,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간,,,961
갤러리 M,종로구,2.0,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간,,,962
본화랑,종로구,2.0,#문화공간#문화시설#문화예술#문화예술공간#미술인#미술작품#복합문화공간,,,963
호림아트센터(호림박물관 신사분관),강남구,2.0,#나홀로여행#남녀노소#문화공간#문화시설#문화예술#문화예술공간,964.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7272329-Reviews-Horim_Museum_Sinsa-Seoul.html,964
학전블루 소극장,종로구,2.0,#기획공연#남녀노소#문화시설#소극장#연인과함께#이색체험#종로가볼만한곳,,,965
쉼박물관,종로구,2.0,#기획전시#문화공간#문화시설#박물관#복합문화공간#상설전시#소장품,,,966
겸재정선미술관,강서구,2.0,#겨울방학가볼만한곳#겸재정선미술관#당일치기여행#문화시설#문화예술,967.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4095581-Reviews-Gyeomjae_Jeongseon_Memorial_Museum-Seoul.html,967
씽크씽크미술관,강남구,2.0,#겨울방학가볼만한곳#당일치기여행#문화시설#문화예술#미술관#씽크씽크미술관,,,968
아프리카미술관,종로구,2.0,#남녀노소#문화시설#문화예술#미세먼지_피하는_실내여행#복합문화공간,,,969
윤스칼라,마포구,2.0,#남녀노소#드라마#문화시설#상설전시#수도권#연인과함께#윤스칼라,970.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12496146-Reviews-Yoon_s_Color-Seoul.html,970
청원산방,종로구,2.0,#가족과함께#공연/전시#공예체험#공예품#문화공간#문화시설#아이와함께,,,971
신촌문화발전소,서대문구,2.0,#가족과함께#공연장#문화시설#문화예술활동#복합문화#복합문화공간,,,972
선농단역사문화관(서울),동대문구,2.0,#문화시설#서울#선농단역사문화관#아이와 함께#전통&역사문화체험,,,974
블루스퀘어,용산구,2.0,#데이트코스#문화시설#문화행사#블루스퀘어#사계절#상설공연#수도권,976.csv,,976
밀알미술관,강남구,2.0,#남녀노소#데이트코스#도심여행#무더위_피해_실내여행#문화시설#미술관,,,977
한미사진미술관,송파구,2.0,#당일치기여행#데이트코스#도심여행#문화공간#문화시설#미술관#미술작품,,,978
푸드뱅크마켓 신월점&50스타트센터,양천구,2.0,#문화복지향상#문화시설#복합문화공간#복합문화시설#상담#열린문화공간,,,979
롯데월드 아쿠아리움,송파구,2.0,#가족과함께#롯데월드#롯데월드아쿠아리움#문화시설#미세먼지_피하는_실내여행,981.csv,,981
종이나라박물관,중구,2.0,#나들이#단체관람#도심여행#문화시설#박물관#실내여행지#아이와함께,,,982
갤러리 S.P,강남구,2.0,#도자기#문화공간#문화시설#복합문화공간#열린문화공간#조각#조각품,,,983
주한영국문화원,중구,2.0,#다문화#문화시설#문화행사#수도권#주한영국문화원#체험학습,,,984
삼청각,성북구,2.0,#가족여행#문화시설#사계절#삼청각#수도권#아이와함께#이색체험,985.csv,,985
주한독일문화원,용산구,2.0,#교과서속여행#문화시설#문화행사#사계절#수도권#실내여행지#아이와함께,,,986
주한이탈리아문화원,용산구,2.0,#교과서속여행#도서관#문화시설#문화행사#사계절#수도권#실내여행지,,,987
동작문화원,동작구,2.0,#공연장#교과서속여행#동작문화원#문화시설#수도권#아이와함께#연인과함께,,,988
금천문화원,금천구,2.0,#금천문화원#문화시설#복합문화공간#열린문화공간,,,989
관악문화원,관악구,2.0,#관악문화원#문화강좌#문화시설#복합문화공간#열린문화공간,,,990
강동문화원,강동구,2.0,#강동문화원#문화강좌#문화시설#복합문화공간#열린문화공간,,,991
마포문화원,마포구,2.0,#마포문화원#문화시설#복합문화공간#열린문화공간#친구와 함께,,,992
양천문화원,양천구,2.0,#문화강좌#문화시설#복합문화공간#양천문화원#열린문화공간,,,993
샤롯데씨어터,송파구,2.0,#가족여행#데이트코스#도심여행#문화시설#사계절#상설공연#샤롯데씨어터,994.csv,,994
라트어린이극장,강남구,2.0,#나들이#도심여행#라트어린이극장#문화시설#아이와함께#어린이날가볼만한곳,,,995
강북문화원,강북구,2.0,#강북문화원#문화시설,,,996
고려대학교 아이스링크,성북구,3.0,#고려대학교아이스링크#레포츠#실내스케이트장,1122.csv,,1122
고덕사회체육센터(실내수영장),강동구,3.0,#건강#고덕사회체육센터#레포츠#수도권#운동,,,1123
[북악하늘길 형제봉오름길] 하늘마루~형제봉,성북구,3.0,#레포츠#북악하늘길#성북구#트레킹,,,1124
[북악하늘길 스카이웨이] 하늘한마당~하늘마루,성북구,3.0,#레포츠#북악하늘길#성북구#트레킹,1125.csv,,1125
창동문화체육센터,도봉구,3.0,#교육프로그램#도봉구#레포츠#문화체육시설,1126.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4439178-Reviews-Changdong_Munhwa_Cheyuk_Center-Seoul.html,1126
경의선숲길(연트럴파크),마포구,3.0,#데이트명소#도심산책#레포츠#마포구#산책코스#주말여행,1128.csv,,1128
양천구 둘레길(도심형),양천구,3.0,#도심공원#도심여행#둘레길#레포츠#산책코스#양천구#휴식공간#휴식하기좋은곳,,,1129
양천구 둘레길(하천형),양천구,3.0,#둘레길#레포츠#산책하기좋은곳#서울산책#아이와함께#양천구#휴식하기좋은곳,,,1130
양천구 둘레길(산림형),양천구,3.0,#남녀노소#둘레길#레포츠#산책하기좋은곳#서울산책#양천구#힐링산책,,,1131
골든블루마리나,서초구,3.0,#골든블루마리나#레포츠#세빛섬#요트체험,1132.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d15816287-Reviews-Golden_Blue_Marina_Seocho-Seoul.html,1132
올림픽공원 스케이트장,송파구,3.0,#가족과함께#레포츠#스케이트장#연인과함께#올림픽공원#이색체험,1133.csv,,1133
서울광장 스케이트장,중구,3.0,#겨울스포츠#레포츠#복합레저스포츠#생활스포츠#서울광장#서울광장스케이트장,1134.csv,,1134
올림픽공원 경기장,송파구,3.0,#가족과함께#데이트코스#레포츠#송파구#올림픽공원,1135.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592658-Reviews-Olympic_Park-Seoul.html,1135
뚝섬한강공원,광진구,3.0,#가족과함께#데이트코스#뚝섬한강공원#레포츠#연인과함께,1136.csv,,1136
종로구시설관리공단 종로구민회관(실내),종로구,3.0,#구민회관#레포츠#복합문화센터#실내운동#종로구,,,1137
망원한강공원,마포구,3.0,#레포츠#마포구#망원한강공원#수상스키#수영장#윈드서핑,1138.csv,,1138
강동그린웨이 가족캠핑장,강동구,3.0,#가족여행#강동구#레포츠#자연환경#주말여행#캠핑장#힐링여행,,,1139
문래청소년수련관 수영장(실내),영등포구,3.0,#레포츠#수영장#영등포구#청소년수련관,,,1140
정립회관 수영센터(실내),광진구,3.0,#광진구#레포츠#수영장#스포츠센터,,,1141
클라이밍클럽 더탑,송파구,3.0,#레포츠#수도권#클라이밍#클라이밍클럽더탑,,,1142
서초YMCA 수영장(실내),서초구,3.0,#레포츠,,,1143
날개클럽,마포구,3.0,#레포츠,,,1144
그랜드 워커힐 리버파크(야외수영장),광진구,3.0,#레포츠#수영장#실외#연인과함께#워커힐,,,1145
어린이회관 수영장(실외),광진구,3.0,#레포츠,,,1146
가디언 클럽바다,강동구,3.0,#레포츠,,,1147
YMCA 송파 수영장(실내),송파구,3.0,#레포츠,,,1148
산호수중,동대문구,3.0,#레포츠,,,1149
해밀톤호텔 수영장(실외),용산구,3.0,#레포츠,1150.csv,,1150
서대문문화체육회관 실내수영장,서대문구,3.0,#레포츠,,,1151
대신샹제리제 휘트니스클럽(실내수영장),강남구,3.0,#레포츠,,,1152
반트(실내수영장),강남구,3.0,#레포츠,,,1153
롯데호텔 실내수영장,중구,3.0,#레포츠,,,1154
용산초등학교 실내수영장,용산구,3.0,#레포츠,,,1155
역삼청소년수련관(실내수영장),강남구,3.0,#레포츠,,,1156
서울마리나 요트&클럽,영등포구,3.0,#가족과함께#남녀노소#레포츠#연인과함께#요트체험#이색체험#친구와함께,1157.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2206523-Reviews-Seoul_Marina_Club_Yacht-Seoul.html,1157
리버시티,강남구,3.0,#레저스포츠#레포츠#수상스포츠#여름피서지#익스트림스포츠#친구와함께,,,1158
송강카누학교 서울분교,광진구,3.0,#레포츠#연인과함께#이색체험#체험프로그램#친구와함께#카누체험,,,1159
장충체육관,중구,3.0,#가족과함께#남녀노소#레포츠#복합문화공간#스포츠센터#실내경기장,1160.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d13123227-Reviews-Jangchung_Arena-Seoul.html,1160
서울종합운동장(잠실종합운동장),송파구,3.0,#관광명소#남녀노소#레포츠#서울올림픽#서울종합운동장#실내경기장,1161.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12339161-Reviews-Jamsil_Sports_Complex-Seoul.html,1161
한강시민공원 뚝섬수영장(실외),광진구,3.0,#가족과함께#남녀노소#뚝섬#레포츠#물놀이장#수영장#아이가_좋아하는_여행,1162.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4094809-Reviews-Ttukseom_Hangang_Park-Seoul.html,1162
한강시민공원 광나루수영장(실외),강동구,3.0,#가족과함께#레포츠#아이와함께#여름피서지#친구와함께#한강시민공원,1163.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d15016407-Reviews-Gwangnaru_Hangang_Park_Outdoor_Swimming_Pool-Seoul.html,1163
한강시민공원 여의도수영장(실외),영등포구,3.0,#가족과함께#남녀노소#레포츠#아이와함께#여름피서지#여의도#친구와함께,,,1164
한강시민공원 잠실수영장(실외),송파구,3.0,#가족과함께#레포츠#아이와함께#여름피서지#친구와함께#한강시민공원,,,1165
한강시민공원 잠원수영장(실외),서초구,3.0,#레포츠#아이와함께#여름피서지#잠원수영장#친구와함께#한강시민공원,,,1166
"목동운동장(목동아이스링크,사격장)",양천구,3.0,#남녀노소#레포츠#사격장#스케이트장#실내운동#실내체육관,1167.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d8693250-Reviews-Mokdong_Stadium-Seoul.html,1167
한강시민공원 난지캠핑장,마포구,3.0,#레포츠#마포구#캠핑장#한강시민공원,1168.csv,https://www.tripadvisor.co.kr/Hotel_Review-g294197-d4412935-Reviews-Nanji_Camp-Seoul.html,1168
서울월드컵경기장,마포구,3.0,#레포츠#마포구#실내경기장#월드컵경기장,1169.csv,,1169
문래청소년수련관,영등포구,3.0,#레포츠#복합문화시설#영등포구#청소년수련원,,,1170
목동청소년수련관,양천구,3.0,#교육프로그램#레포츠#양천구#청소년수련원,,,1171
서울여성플라자,동작구,3.0,#교육프로그램#동작구#레포츠#여성복합문화공간,,,1172
올림픽유스호스텔,송파구,3.0,#레포츠#송파구#올림픽유스호스텔#청소년수련원,,,1173
서울특별시립 보라매청소년수련관,동작구,3.0,#교육프로그램#동작구#레포츠#보라매청소년수련관#청소년수련원,,,1174
서울특별시립수서청소년수련관,강남구,3.0,#강남구#레포츠#수서청소년수련관#청소년수련원,,,1175
서울청소년수련관,중구,3.0,#교육프로그램#레포츠#서울중구#청소년수련원,,,1176
강남청소년수련관,강남구,3.0,#강남구#강남청소년수련관#레포츠#청소년수련원,,,1177
세븐럭카지노(강북힐튼점),중구,3.0,#레포츠#서울중구#세븐럭카지노#이색체험,,,1178
세븐럭카지노(강남코엑스점),강남구,3.0,#강남구#레포츠#세븐럭카지노#이색체험,,,1179
파라다이스 카지노 워커힐,광진구,3.0,#광진구#레포츠#이색체험#파라다이스카지노,1180.csv,,1180
서울 YMCA 체육교육부,종로구,3.0,#YMCA#레포츠#종로구#체육센터,,,1181
태평백화점 스포츠센터,동작구,3.0,#교육프로그램#동작구#레포츠#스포츠센터#태평백화점,,,1182
호텔롯데 휘트니스클럽,중구,3.0,#레포츠#롯데호텔#서울중구#헬스클럽,,,1183
관악산 자락길,관악구,3.0,#관악구#관악산#레포츠#무장애숲길#산책코스,,,1184
그랜드워커힐 피트니스센터,광진구,3.0,#광진구#그랜드워커힐#그랜드워커힐피트니스센터#레포츠#피트니스센터,,,1185
올림픽기념국민생활관,종로구,3.0,#레포츠#문화체육시설#올림픽기념국민생활관#종로구,1186.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4798698-Reviews-Seoul_Olympic_Museum-Seoul.html,1186
북한산 자락길,성북구,3.0,#레포츠#산림욕#산책코스#아이와함께#트레킹,1187.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d16821676-Reviews-Bukhansan_Dullegil-Seoul.html,1187
여의도 둘레길(여의도 자전거도로),영등포구,3.0,#레포츠#산책코스#수변산책로#여의도#자전거코스,,,1188
롯데월드 아이스링크(실내),송파구,3.0,#겨울스포츠#레포츠#롯데월드#스케이트장#실내데이트#연인과함께,,,1189
신림체육센터,관악구,3.0,#레포츠,,,1190
강서청소년회관,강서구,3.0,#레포츠,,,1191
관악청소년회관,관악구,3.0,#레포츠,,,1192
사당청소년문화의집,동작구,3.0,#레포츠,,,1193
역사문화관광스탬프투어,강북구,3.0,#레포츠,,,1194
scg스포츠아카데미,은평구,3.0,#scg스포츠아카데미#도심여행#레포츠#사계절#연인과함께#주말추천여행지,,,1195
관악구민운동장,관악구,3.0,#레포츠,,,1196
금호스포츠센터,노원구,3.0,#금호스포츠센터#레포츠#수도권#스포츠,,,1197
KBS스포츠월드,강서구,3.0,#레포츠,,,1198
코오롱스포렉스(서초점),서초구,3.0,#레포츠,1199.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d6197548-Reviews-Korong_Sporex-Seoul.html,1199
와우라스포짐 광장점,광진구,3.0,#레포츠,,,1200
스킨/스쿠버 다이빙,송파구,3.0,#레포츠,,,1201
[북한산 둘레길] 6 평창마을길,종로구,3.0,#경치좋은곳#도심여행#둘레길#레포츠#북한산둘레길#산책로#역사문화체험,1202.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d16821676-Reviews-Bukhansan_Dullegil-Seoul.html,1202
[북한산 둘레길] 8 구름정원길,은평구,3.0,#걷기코스#구름정원길#레포츠#북한산둘레길,,,1203
[북한산 둘레길] 5 명상길,성북구,3.0,#레포츠,,,1204
[북한산 둘레길] 7 옛성길,종로구,3.0,#레포츠,,,1205
[북한산 둘레길] 10 내시묘역길,은평구,3.0,#레포츠,,,1206
[북한산 둘레길] 3 흰구름길,강북구,3.0,#레포츠,,,1207
[북한산 둘레길] 4 솔샘길,성북구,3.0,#레포츠,,,1208
[북한산 둘레길] 2 순례길,강북구,3.0,#레포츠,,,1209
[북한산 둘레길] 1 소나무숲길,강북구,3.0,#레포츠,,,1210
[서울둘레길 5코스] 관악산코스,관악구,3.0,#레포츠,1211.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17382621-Reviews-Seoul_Trail-Seoul.html,1211
[서울둘레길 7코스] 봉산·앵봉산코스,강서구,3.0,#레포츠,,,1212
[서울둘레길 8코스] 북한산코스,은평구,3.0,#레포츠,,,1213
[서울둘레길 4코스] 대모·우면산코스,강남구,3.0,#레포츠,,,1214
[서울둘레길 1코스] 수락·불암산코스,도봉구,3.0,#레포츠#서울둘레길#수도권#수락불암산코스,,,1215
[서울둘레길 3코스] 고덕·일자산코스,광진구,3.0,#레포츠,,,1216
[서울둘레길 2코스] 용마·아차산코스,노원구,3.0,#레포츠,,,1217
서울 한양도성(스탬프투어),종로구,3.0,#걷기길#레포츠#서울한양도성#성곽길#수도권#연인과함께,1218.csv,,1218
DMC(디지털미디어시티) 자전거코스,마포구,3.0,#DMC자전거코스#디지털미디어시티자전거코스#레포츠#수도권#자전거코스,,,1219
태릉골프장,노원구,3.0,#레포츠,1220.csv,,1220
난지한강공원 MTB코스장,마포구,3.0,#낚시#낚시터#난지한강공원#레포츠#한강,,,1221
광운대학교 아이스링크,노원구,3.0,#레포츠#스케이트장,,,1222
한강공원 뚝섬 눈썰매장,광진구,3.0,#레포츠,,,1223
[북악하늘길 3산책로] 북카페~숲속다리,성북구,3.0,#걷기길#레포츠#부모님과함께#산책로#산책코스#산책하기좋은곳#자연환경,,,1224
[북악하늘길 1산책로] 북악팔각정~말바위쉼터,성북구,3.0,#레포츠,1225.csv,,1225
[북악하늘길 2산책로] 하늘교~성북천발원지,성북구,3.0,#레포츠#산책길#산책로#산책코스#산책하기좋은곳#서울산책#힐링산책,,,1226
명동사격장,중구,3.0,#레포츠#복합레저스포츠#사격#사격장#스포츠체험#실내데이트#연인과함께,1227.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1310700-Reviews-Myeongdong_Real_Gun_Shooting_Range-Seoul.html,1227
[북한산 둘레길] 9 마실길,은평구,3.0,#등산#등산객#레포츠#산림욕#산책로#산책코스#산책하기좋은곳#자연환경,1228.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d16821676-Reviews-Bukhansan_Dullegil-Seoul.html,1228
목동사격장,양천구,3.0,#데이트#레포츠#사격#사격장#실내레포츠#실내운동#연인과함께#커플데이트,,,1229
코오롱등산학교 실내빙장,강북구,3.0,#레포츠#복합등산레저문화센터#수도권#코오롱등산학교실내빙장,,,1230
그랜드하얏트 서울 아이스링크,용산구,3.0,#겨울스포츠#레포츠#복합레저스포츠#스케이트#스케이트장#스케이트장,1231.csv,,1231
태릉국제스케이트장(실내),노원구,3.0,#겨울스포츠#레포츠#복합레저스포츠#스케이트#스케이트장#실내운동,1232.csv,,1232
목동아이스링크(실내),양천구,3.0,#가족과함께#겨울스포츠#레포츠#복합레저스포츠#스케이트#스케이트장,,,1233
어린이회관 눈썰매장,광진구,3.0,#겨울스포츠#눈썰매장#레포츠#복합레저스포츠#아이와함께#어린이회관 눈썰매장,,,1234
구로안양천튜빙눈썰매장,구로구,3.0,#가족과함께#가족체험#겨울방학#겨울방학가볼만곳#겨울방학여행#겨울스포츠,,,1235
안양천 물놀이장,구로구,3.0,#레포츠,,,1236
명품 구로 올레길,구로구,3.0,#가족과함께#걷기길#걷기좋은곳#레포츠#산책코스#산책하기좋은곳,,,1237
카카오프렌즈 강남 플래그십 스토어,서초구,4.0,#쇼핑,,,1238
카카오프렌즈 홍대 플래그십 스토어,마포구,4.0,#쇼핑,1239.csv,,1239
남구로시장,구로구,4.0,#가족과함께#남녀노소#먹거리#먹거리여행#먹거리투어#문화공간#복합문화공간,1240.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10686449-Reviews-Namguro_Market-Seoul.html,1240
서울 중앙시장,중구,4.0,#쇼핑,,,1241
롯데쇼핑 롯데아울렛 서울역점[한국관광 품질인증/Korea Quality],용산구,4.0,#롯데아울렛서울역점#서울추천쇼핑#쇼핑#우수쇼핑#한국관광품질인증,,,1242
서울책보고,송파구,4.0,#쇼핑,1243.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17623567-Reviews-Seoul_Book_Bogo-Seoul.html,1243
라이너노트,마포구,4.0,#쇼핑,,,1244
고양이책방 슈뢰딩거,종로구,4.0,#쇼핑,,,1245
신영시장,양천구,4.0,#쇼핑,,,1246
경창시장,양천구,4.0,#쇼핑,,,1247
목사랑시장,양천구,4.0,#쇼핑,,,1248
영천시장,서대문구,4.0,#서대문구#쇼핑#전통시장,1249.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d13319719-Reviews-Yeongcheon_Market-Seoul.html,1249
아크앤북 (ARC N BOOK),중구,4.0,#쇼핑,1250.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17367077-Reviews-Arc_N_Book_City_Hall-Seoul.html,1250
스위트스팟,중구,4.0,#뉴트로편집숍#레트로감성#복고풍#쇼핑,,,1251
갤러리아백화점 명품관,강남구,4.0,#쇼핑,,,1252
두산타워 (doota),중구,4.0,#쇼핑,1254.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d9582584-Reviews-Doota-Seoul.html,1254
황학동 벼룩시장 (도깨비시장 / 만물시장),중구,4.0,#나들이#나홀로여행#데이트코스#도깨비시장#만물시장#벼룩시장#쇼핑,,,1255
롯데백화점 (에비뉴엘),중구,4.0,#쇼핑,1256.csv,,1256
일우사,중구,4.0,#쇼핑,1257.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d19596031-Reviews-Enter_6_Wangsimni_Station-Seoul.html,1257
현대 아이파크몰,용산구,4.0,#쇼핑,1259.csv,,1259
엔터식스 왕십리역점,성동구,4.0,#쇼핑,,,1260
가든파이브 (Garden5),송파구,4.0,#쇼핑,1262.csv,,1262
스파오 (명동점),중구,4.0,#쇼핑,,,1263
타임스퀘어,영등포구,4.0,#쇼핑,1264.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1990451-Reviews-Times_Square_Mall-Seoul.html,1264
문정동로데오거리,송파구,4.0,#쇼핑,1265.csv,,1265
뮈샤,강남구,4.0,#쇼핑,,,1266
국제자수원 3호점,종로구,4.0,#가족여행#국제자수원#기념품판매#나들이#나홀로여행#데이트코스,,,1267
한국공예관,종로구,4.0,#가족여행#기념품판매#나들이#나홀로여행#데이트코스#쇼핑#수도권,,,1269
네이처리퍼블릭 (명동월드점),중구,4.0,#쇼핑,,,1270
KCDF 갤러리숍,종로구,4.0,#쇼핑,,,1271
통인가게,종로구,4.0,#가족여행#나들이#나홀로여행#데이트코스#쇼핑#수도권#아이와함께,,,1272
아리랑명품관,종로구,4.0,#가족여행#기념품판매#나들이#나홀로여행#데이트코스#쇼핑#수도권,,,1273
다비치안경 (명동점),중구,4.0,#쇼핑,,,1274
굿모닝시티,중구,4.0,#쇼핑,1275.csv,,1275
헬로우 에이피엠 (Hello apm),중구,4.0,#쇼핑,1276.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10483406-Reviews-Hello_APM-Seoul.html,1276
에이랜드 (ÅLAND),중구,4.0,#쇼핑,1277.csv,,1277
바리엔유 (구 바가지머리),강남구,4.0,#쇼핑,,,1278
은나무,종로구,4.0,#쇼핑,,,1279
에뛰드하우스 (명동1호점),중구,4.0,#쇼핑,,,1280
카포 풋볼 스토어 [한국관광 품질인증/Korea Quality],중구,4.0,#서울추천쇼핑#쇼핑#카포상사#한국관광품질인증#한국관광품질인증업소,,,1281
가나안경원 (명동2호점),중구,4.0,#가나안경원#쇼핑#수도권#안경점#연중무휴,,,1282
나이프갤러리,종로구,4.0,#쇼핑,1283.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4094936-Reviews-Knife_Gallery-Seoul.html,1283
더블유피엠,중구,4.0,#기념주화#쇼핑#우표수집#한정판,,,1284
궁가는여우,종로구,4.0,#쇼핑,,,1285
홍대앞 희망시장,마포구,4.0,#문화예술#쇼핑#수공예#수도권#홍대앞희망시장,,,1286
테테 아 테테 (tete a tete),마포구,4.0,#쇼핑,,,1287
한복더하기,종로구,4.0,#쇼핑,,,1288
고궁마실,종로구,4.0,#쇼핑,,,1289
공방시와저,강동구,4.0,#쇼핑,,,1290
롯데마트 (서울양평점),영등포구,4.0,#쇼핑,,,1291
이바돔 (아이파크몰점),용산구,4.0,#쇼핑,,,1292
삼성모바일스토어 코엑스점,강남구,4.0,#쇼핑,,,1293
노스비치 (North Beach),용산구,4.0,#노스비치#쇼핑#수도권#연중무휴,,,1294
해찬송학김,마포구,4.0,#가족여행#기념품판매#사계절#쇼핑#수도권#아이와함께#특산물#해찬송학김,,,1295
프로젝트루 (Project Rue),강남구,4.0,#쇼핑#수도권#편집샵#프로젝트루,,,1296
세브도르 (Cep D'or),강남구,4.0,#강남#민속주#쇼핑#와인#위스키#주류,,,1297
TRAVELIGHT (트래블라이트),중구,4.0,#쇼핑,,,1298
아이닥안경,중구,4.0,#쇼핑,,,1299
해밀톤셔츠,용산구,4.0,#쇼핑,,,1300
슈즈박,용산구,4.0,#쇼핑,,,1301
힐튼양복점,용산구,4.0,#쇼핑,,,1302
에덴도자기,용산구,4.0,#쇼핑,1303.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d11909619-Reviews-Eden_Pottery-Seoul.html,1303
테이크어스트릿 (Take a street),마포구,4.0,#쇼핑,,,1304
아트박스 (영등포점),영등포구,4.0,#쇼핑,,,1305
떡카페 질시루,종로구,4.0,#떡카페질시루#서울카페#쇼핑#수도권,1306.csv,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9159959-Reviews-Jil_Siru-Seoul.html,1306
돌실나이 (인사점),종로구,4.0,#돌실나이#생활한복#쇼핑#수도권,,,1307
광화문 세종클럽,종로구,4.0,#쇼핑,1308.csv,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d14997298-Reviews-Sejong_Club-Seoul.html,1308
이새,종로구,4.0,#쇼핑,,,1309
