name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags
스타벅스,서울특별시 구로구 경인로 662 현대백화점 디큐브시티점 2F,카페 / 디저트,,,월-금: 10:00 - 21:30 토-일: 11:00 - 22:00,,7,"디큐브시티,"
더멜팅팟,서울특별시 관악구 관악로14가길 2,브런치 / 버거 / 샌드위치,클래식 치즈 버거,10000,11:30 - 23:00,4.3,97,"샤로수길,2020망고플레이트인기맛집,아보카도,서울대,Avocado,Seoul National University,아보카도,수제버거,"
파사주,서울특별시 마포구 성지5길 8 1F,프랑스 음식,,,화-토: 11:30 - 22:00 일: 11:30 - 15:00,4.2,26,"2020망고플레이트인기맛집,"
서촌계단집,서울특별시 종로구 자하문로1길 15,해산물 요리,벌교왕꼬막,15000,16:00 - 04:00,4.3,138,"해물,"
카레,서울특별시 성북구 성북로 62-1,,치쿠와카레,11000,"일, 월",4.4,44,"2020망고플레이트인기맛집,키마카레,"
플레이버즈,서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 2F,뷔페,,,,4.2,12,
디저트39,서울특별시 중랑구 동일로 932 묵동자이아파트상가 201동 101호,카페 / 디저트,,,09:00 - 22:00,,3,"케이크,"
종로돈부리,서울특별시 종로구 삼일대로15길 6,돈부리 / 일본 카레 / 벤토,가츠동,8500,11:00 - 22:00,4.2,210,"강북,2018 인기,돈부리,장어덮밥,혼밥,Sakedon,종로,치즈스틱맛집,2020망고플레이트인기맛집,일식,"
우리밀국시,서울특별시 성북구 혜화로 84-2,국수 / 면 요리,감자전,12000,09:30 - 21:00,3.5,14,"성북동,Kalguksu,감자전,국수,칼국수,발레파킹,오래된맛집,성균관대,오래된한식당,"
연어에 반하다,서울특별시 중랑구 봉화산로 42,회 / 스시,,,,,5,
단골집,서울특별시 용산구 보광로59길 14-1 2F,,,,"













+ 2



",4.1,75,"2020망고플레이트인기맛집,술집추천,"
사나이뚝배기,서울특별시 중랑구 망우로 203 동양엔파트 109호,한정식 / 백반 / 정통 한식,,,10:00 - 23:00,,5,"24시,"
주전,서울특별시 양천구 신정중앙로 86,치킨 / 호프 / 펍,,,,,3,
고씨네,서울특별시 양천구 목동서로 349 센트럴프라자,돈부리 / 일본 카레 / 벤토,,,"

                      식당 홈페이지로 가기
                    
",,0,
황생가칼국수,서울특별시 종로구 북촌로5길 78,국수 / 면 요리,사골칼국수,9000,11:00 - 21:30,4.2,133,"Kalguksu,전골,만두,삼청동,칼국수,강북,2018 인기,2017 인기,Korean,2020망고플레이트인기맛집,"
래빗홀 버거컴퍼니,서울특별시 광진구 광나루로 424 1F,브런치 / 버거 / 샌드위치,,,11:00 - 21:00,3.8,26,
크로키,서울특별시 서대문구 연희맛로 7-7 3F,이탈리안,홍합과 모시조개 스튜,14000,18:00 - 01:00,4.0,9,"콜키지가능,"
황금오리농장,서울특별시 양천구 국회대로 176,닭 / 오리 요리,,,11:30 - 22:30,3.8,18,"오리,오리고기,속시원한,소금구이,오리탕,놀이방,가족과,"
라이프커피컴퍼니,서울특별시 서대문구 이화여대2가길 24 1F,,,,일,3.9,20,"2020망고플레이트인기맛집,"
더백테라스,서울특별시 용산구 한강대로40길 26 3F,브런치 / 버거 / 샌드위치,,,11:30 - 21:00,4.1,8,"테라스,"
홈메이드,서울특별시 중랑구 면목로 421,까스 요리,,,월-토: 11:00 - 24:00 일: 17:30 - 24:00,,4,
채선당,서울특별시 강동구 강동대로 143-22,고기 요리,,,"

                      식당 홈페이지로 가기
                    
",,6,"아이와함께,"
포보,서울특별시 동대문구 경희대로 19,베트남 음식,,,10:30 - 21:00,3.9,17,"베트남 음식,쌀국수,돈까스,"
더키친살바토레앤바,서울특별시 종로구 율곡로2길 7,뷔페,런치 뷔페 (성인),24000,월-토: 11:30 - 01:00 일: 11:30 - 23:00,4.1,83,"이탈리안,2017 인기,파스타,스튜,광화문,Italian,Bar,Gwanghwamun,피자,테라스,"
스시효,서울특별시 중구 동호로 287 그랜드앰버서더 서울,회 / 스시,Sun 코스 (디너),143000,12:00 - 22:00,4.3,19,"2020망고플레이트인기맛집,회,콜키지가능,초밥,"
포보스,서울특별시 금천구 가산디지털2로 165 백상스타타워2차,베트남 음식,,,공휴일,,2,"베트남 음식,쌀국수,"
떡볶이랑걸레만두랑,서울특별시 금천구 시흥대로58길 13,기타 한식,,,11:00 - 22:00,,15,"만두,분식,떡볶이,"
나노기분식,서울특별시 은평구 통일로 630-1 녹번래미안 상가 1F,기타 한식,,,11:00 - 20:00,,2,
24시뼈다귀감자탕,서울특별시 용산구 대사관로 73,탕 / 찌개 / 전골,,,00:00 - 24:00,4.3,12,"맛있는녀석들,감자탕,24시,"
페스타마레,서울특별시 광진구 동일로20길 114,이탈리안,,,11:30 - 22:00,3.5,37,"떠먹는피자집,피자,이탈리안,포장가능,파스타,봉골레,건대양식집,건국대,"
탕화쿵부,서울특별시 서대문구 신촌역로 23 2F,,,,"





",4.3,78,"이화여대,2020망고플레이트인기맛집,"
쿠치나후,서울특별시 영등포구 의사당대로 1 국회의정관 6F,이탈리안,,,월-금: 11:30 - 22:00 토: 12:00 - 22:00,3.8,22,"테이스티로드,이탈리안,이탈리안레스토랑,디저트,레스토랑,콜키지가능,파스타,"
마뇨떡볶이,서울특별시 관악구 신원로 35 삼모더프라임타워,기타 한식,,,11:00 - 21:30,4.2,6,"분식,떡볶이,"
원조쌈밥집,서울특별시 강동구 고덕로38길 63,한정식 / 백반 / 정통 한식,,,10:00 - 22:00,,3,"쌈밥,채식메뉴,"
Burger Bible,서울특별시 성북구 보문로32길 35 1F,브런치 / 버거 / 샌드위치,,,11:00 - 22:00,3.9,17,
고씨네,서울특별시 양천구 목동중앙북로 86,돈부리 / 일본 카레 / 벤토,,,11:30 - 20:30,,13,"카레,식신로드,돈까스,일본카레,까스 요리,"
썸씽에스프레소,서울특별시 송파구 위례성대로20길 29,카페 / 디저트,,,08:00 - 22:00,3.9,20,"커피,에스프레소,카페,여유로운,"
명동교자,서울특별시 중구 명동10길 29,국수 / 면 요리,칼국수,9000,10:30 - 21:30,4.0,564,"서울칼국수,만두,오래된한식당,줄서서먹는,2020망고플레이트인기맛집,수요미식회,서울,2017 인기,4호선,김치,"
개미집,서울특별시 광진구 광나루로24길 25-4,해산물 요리,,,10:00 - 23:00,3.3,17,"오비라거곰세권매장,낙지,맛있는녀석들,"
포레스트 카페,서울특별시 양천구 목동동로 33,카페 / 디저트,,,10:00 - 22:00,,7,
가야밀면신촌칼국수,서울특별시 마포구 신촌로 124,탕 / 찌개 / 전골,,,10:00 - 22:00,4.3,97,"샤브샤브,칼국수,백종원의3대천왕,2020망고플레이트인기맛집,채식메뉴,"
우주미,서울특별시 은평구 은평로 185,탕 / 찌개 / 전골,,,10:00 - 23:00,,7,"소고기보신탕,해물갈비찜,보신탕,식신로드,단체석,24시,"
제주회수산,서울특별시 구로구 가마산로22길 11,해산물 요리,,,11:00 - 24:00,,1,
정만,서울특별시 성북구 개운사길 56,카페 / 디저트,,,월-금: 12:00 - 22:00 토-일: 12:00 - 21:00,3.4,27,"빙수,"
정작가의 막걸리집,서울특별시 동작구 동작대로33가길 5 1F,전통 주점 / 포차,,,18:00 - 02:00,4.0,9,"술집추천,"
모퉁이,서울특별시 양천구 목동남로4길 2,카페 / 디저트,아메리카노,2800,07:00 - 23:00,,7,
7일간의양심,서울특별시 노원구 동일로192길 5 2F,스테이크 / 바베큐,,,17:00 - 01:00,,3,
양키통닭 앤 Second Floor,서울특별시 영등포구 도림로139길 13,닭 / 오리 요리,,,18:00 - 02:00,4.3,28,"2020망고플레이트인기맛집,"
깐부치킨,서울특별시 강동구 동남로73길 31,치킨 / 호프 / 펍,,,17:00 - 01:00,,6,"치킨,"
시나본,서울특별시 강동구 천호대로 1005 현대백화점 천호점 B2,카페 / 디저트,,,10:30 - 21:00 ,3.1,13,"EAT딜있는식당,Visa프리미엄할인2배,현대백화점천호점할인,"
파이리퍼블릭,서울특별시 마포구 양화로23길 10-10 B1,다국적 퓨전,,,12:00 - 22:00,4.3,17,"2020망고플레이트인기맛집,"
아각아각,서울특별시 마포구 동교로25길 57,,,,21:00,4.2,10,"2020망고플레이트인기맛집,"
더비스킷카페,서울특별시 금천구 벚꽃로 40 롯데캐슬1단지상가 119호,카페 / 디저트,,,월-금: 08:30 - 22:50 토-일: 10:00 - 22:50,,0,
제주돔베고기국수,서울시 도봉구 쌍문동 100-2,국수 / 면 요리,,,,,1,
풍년 닭도리탕,서울특별시 중구 세종대로14길 17-5,닭 / 오리 요리,,,16:00 - 23:50,3.9,16,"최자로드,2020망고플레이트인기맛집,수요미식회,"
지아니스나폴리,서울특별시 강남구 논현로94길 15 B1,이탈리안,고르곤졸라,16000,11:30 - 22:30,4.6,254,"피자,가성비,2018 인기,데이트,화덕피자,이탈리안,전국 이탈리안,파스타,봉골레,2020망고플레이트인기맛집,"
애크로매틱 커피 컴퍼니,서울특별시 강동구 성내로14길 37,카페 / 디저트,,,08:00 - 20:00,3.9,7,
연희동태찜,서울특별시 서대문구 연희맛로 25,해산물 요리,,,10:00 - 22:00,4.0,12,"동태,"
