p_name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id
네키드윙즈,서울특별시 용산구 녹사평대로 174-11,기타 양식,,,월-목: 16:30 - 22:50 금-일: 11:30 - 22:50,4.4,112.0,"2020망고플레이트인기맛집,Visa프리미엄할인2배,EAT딜있는식당,수요미식회,치킨,",692
라샌독오스테리아,서울특별시 용산구 이태원로54길 62-9 1F,기타 양식,,,화-토: 11:30 - 21:00 일: 12:00 - 19:00,4.2,16.0,"파스타,2020망고플레이트인기맛집,",1225
꺾새숯불꼼장어,서울특별시 구로구 디지털로32나길 23,해산물 요리,,,16:00 - 04:00,,4.0,"장어,",572
미스리부자아줌마,서울특별시 관악구 남부순환로 1802 관악캠퍼스타워 1F,해산물 요리,보쌈 (실속),21000.0,10:00 - 01:00,4.3,39.0,"단체석,Bossam,굴요리,서울대,2020망고플레이트인기맛집,보쌈,모듬전,Seoul National University,막걸리,",1789
로바타탄요,서울특별시 강남구 압구정로28길 49 109호,정통 일식 / 일반 일식,야채모듬5종,15000.0,18:00 - 01:00,4.7,69.0,"술집추천,2020망고플레이트인기맛집,",1312
소와연어,서울특별시 은평구 연서로27길 20-4,고기 요리,,,18:00 - 03:00,,4.0,,2574
BAR CHAM,서울특별시 종로구 자하문로7길 34,칵테일 / 와인,,,19:00 - 03:00,4.3,15.0,"2020망고플레이트인기맛집,술집추천,데이트,",53
쭈꾸미달인,서울특별시 노원구 상계로 71-1,해산물 요리,,,16:00 - 01:30,3.0,19.0,"볶음밥,식신로드,노원역맛집,연탄불,쭈꾸미,삼겹살,볶음,",4206
오브리브드,서울특별시 강북구 한천로124나길 1,카페 / 디저트,,,월-금: 08:00 - 20:30 토: 09:00 - 20:00,,2.0,,3405
이상한떡볶이집,서울특별시 동대문구 휘경로2가길 6,기타 양식,,,11:00 - 21:00,4.0,19.0,"크림스파게티,떡볶이,떡볶이,김치볶음밥,파스타,",3795
아리차이,서울특별시 관악구 신림동길 4,정통 중식 / 일반 중식,,,월-금: 11:30 - 24:00 토-일: 11:30 - 22:00,3.9,15.0,"중국집,식신로드,찹쌀탕수육,짬뽕,상견례,정통 중식,",3016
마마부찌,서울특별시 동작구 만양로14길 40,탕 / 찌개 / 전골,,,10:30 - 22:00,4.0,30.0,"Budae Jjigae,부대찌개,무한리필,",1431
서귀포,서울특별시 금천구 가산로 49,고기 요리,,,00:00 - 24:00,,1.0,,2443
우마카,서울특별시 강서구 마곡동로4길 15 2F,기타 일식,,,월-금: 11:00 - 23:00 토-일: 17:00 - 23:00,,1.0,,3593
아모르미오,서울특별시 관악구 행운2길 20 태화빌딩 1F,,브루잉 커피,5000.0,"

                      식당 홈페이지로 가기
                    
",4.0,114.0,"서울대,Seoul National University,채식메뉴,",3023
3대삼계장인,서울특별시 서초구 반포대로28길 56-3 1F,탕 / 찌개 / 전골,,,11:30 - 22:00,4.1,12.0,"2020망고플레이트인기맛집,삼계탕,",28
대림동삼거리먼지막순대국,서울특별시 영등포구 시흥대로185길 11,탕 / 찌개 / 전골,,,08:00 - 21:00,3.9,21.0,"생방송투데이,맛있는녀석들,백년가게,오래된한식당,순대국밥,수요미식회,",870
포비,서울특별시 종로구 종로3길 17 디타워 1F,카페 / 디저트,에스프레소,3500.0,월-금: 08:00 - 22:30 토-일: 10:00 - 22:30,4.3,170.0,"베이글,2020망고플레이트인기맛집,광화문,종로,플랫화이트,카페,2018 인기,Café,",4962
소희네,서울특별시 강북구 도봉로10길 67,카페 / 디저트,,,10:00 - 유동적,,4.0,,2592
영진마라탕,서울특별시 마포구 도화길 43 삼보나눔빌딩 2F 201호,기타 중식,,,,4.4,12.0,,3332
키읔피읖,서울특별시 강동구 진황도로 6,카페 / 디저트,,,11:00 - 22:00,,4.0,,4689
와인주막차차,서울특별시 영등포구 국제금융로2길 37 S-TRENUE,칵테일 / 와인,,,11:00 - 01:00,3.5,8.0,,3519
로기스커피,서울특별시 중랑구 겸재로 172-1,카페 / 디저트,,,,,2.0,,1297
파파라멘,서울특별시 중랑구 사가정로50길 5,라멘 / 소바 / 우동,,,11:30 - 23:00,,12.0,"라멘,돈까스,",4877
25카츠,서울특별시 금천구 벚꽃로 298 대륭포스트타워,까스 요리,,,11:00 - 21:00,,6.0,"돈까스,철판,까스 요리,돈카츠,식신원정대,",23
강촌쌈밥,서울특별시 종로구 평창30길 9,한정식 / 백반 / 정통 한식,,,11:30 - 20:00,4.1,7.0,"편육,토속적인,쌈밥,쌈밥집,",230
이나니와요스케,서울특별시 중구 을지로 6,라멘 / 소바 / 우동,세이로 간장츠유 (런치),8000.0,11:00 - 23:00,4.3,147.0,"일식,2018 인기,2020망고플레이트인기맛집,명동,Udon,수요미식회,식객,우동,우동맛집,냉우동,",3772
말뚝곱창,서울특별시 구로구 시흥대로 571 부호빌딩,고기 요리,,,월-금: 17:00 - 04:00 토-일: 17:00 - 02:00,3.1,28.0,"김치찌개,곱창,생방송투데이,소곱창,오비라거곰세권매장,",1506
찬장,서울특별시 구로구 경인로 662 현대백화점 디큐브시티점 B2,한정식 / 백반 / 정통 한식,,,11:00 - 22:00,,11.0,,4234
수유 192번지,서울특별시 강북구 한천로139나길 22,고기 요리,,,14:00 - 24:00,,2.0,,2654
클로리스,서울특별시 서대문구 연세로4길 38,카페 / 디저트,로얄 밀크티,7000.0,11:00 - 23:30,3.9,215.0,"우유,밀크티,분위기,빙수,밀크티빙수,가짓수,홍차,아름답다,인테리어,카페,",4680
김통,서울특별시 성북구 동소문로23길 12,고기 요리,,,11:30 - 23:30,4.3,22.0,"고깃집,성신여대,돼지고기맛집,2020망고플레이트인기맛집,김치찌개,삼겹살,",548
오픈키친어경재,서울특별시 강동구 천호대로 1162 세양청마루 아파트 상가 104호,이탈리안,,,,3.7,11.0,,3446
장군집,서울특별시 동대문구 회기로25길 23-5,고기 요리,,,17:00 - 02:00,3.9,23.0,"돼지특수부위,",3948
히노키공방,서울특별시 마포구 신촌로14안길 3 1F,정통 일식 / 일반 일식,가츠나베,7500.0,12:00 - 21:00,4.2,113.0,"강북,2018 인기,서강대주변맛집,2020망고플레이트인기맛집,Home-Style Cooking Around the World,세계가정식,새우튀김,세계 가정식,일식,일본 가정식,",5445
마왕족발,서울특별시 동작구 동작대로25길 43,고기 요리,,,17:00 - 02:00,4.0,15.0,"고깃집,",1441
표준커피,서울특별시 노원구 공릉로 119-5 1F,카페 / 디저트,,,12:00 - 22:00,3.8,11.0,,4982
이이알티,서울특별시 강서구 마곡동로 55 2F,카페 / 디저트,,,11:30 - 21:30,,3.0,,3815
한영식당,대전광역시 중구 계룡로874번길 6,닭 / 오리 요리,,,월-금: 11:00 - 21:00 토-일: 11:00 - 20:30,4.1,40.0,"2020망고플레이트인기맛집,백종원의3대천왕,닭도리탕,닭볶음탕,볶음밥,오래된한식당,대전오래된맛집,",5168
동네함박,서울특별시 강북구 도봉로15길 11 2F,스테이크 / 바베큐,,,11:00 - 21:00,4.0,15.0,"생활의달인,",1076
05식당,서울특별시 구로구 디지털로 288 대륭포스트타워1차 B119호,한정식 / 백반 / 정통 한식,,,11:30 - 21:00,,3.0,,1
이코이,서울특별시 도봉구 도봉로112길 20,돈부리 / 일본 카레 / 벤토,,,,4.0,9.0,,3841
카페온더플랜,서울특별시 광진구 능동로 161,카페 / 디저트,,,,3.5,6.0,,4515
학술적연구소,서울특별시 종로구 보문로1길 7-4 1F,전통 주점 / 포차,,,18:00 - 01:00,4.1,16.0,"술집추천,",5132
모서리에커피집,서울특별시 광진구 능동로17길 5,카페 / 디저트,,,11:30 - 22:00,4.0,33.0,"마끼아또,",1670
카페드리옹,서울특별시 서초구 서래로7길 18,카페 / 디저트,,,09:00 - 22:30,4.0,26.0,"테라스,서래마을,2020망고플레이트인기맛집,밀푀유,케이크,",4471
제주상회,서울특별시 관악구 관악로12길 108 B1,국수 / 면 요리,고기국수,8000.0,14:30 - 17:00,4.1,86.0,"2020망고플레이트인기맛집,",4066
63 프로방스,서울특별시 서대문구 이화여대5길 15,베트남 음식,,,11:00 - 21:00,4.0,60.0,"베트남음식,Vietnamese,쌀국수,",38
능라도,서울특별시 강남구 언주로107길 7,국수 / 면 요리,평양냉면,12000.0,11:20 - 21:30,4.3,101.0,"에디터,2018 인기,2020망고플레이트인기맛집,만두,Dumplings,평양냉면,한식,냉면,발렛가능,2019빕구르망,",756
행운의집,서울특별시 구로구 경인로33길 72,까스 요리,,,11:30 - 21:30,,4.0,"돈까스,",5244
메종엠오 (휴업중),서울특별시 서초구 방배로26길 22,베이커리,몽블랑 엠오,8500.0,11:30 - 21:00,4.3,190.0,"전국 빵집,TV,케이크,프랑스디저트맛집,디저트,테이스티로드,타르트,카페,주차 가능,2018 인기,",1592
마루,서울특별시 동대문구 회기로21길 9,정통 일식 / 일반 일식,,,"














",,3.0,,1418
사카나,서울특별시 노원구 덕릉로83길 19-10,이자카야 / 오뎅 / 꼬치,,,18:00 - 03:00,,4.0,"연어,",2328
사직골,서울특별시 중구 소공로 100,탕 / 찌개 / 전골,,,11:00 - 20:30,4.0,19.0,"청국장,제육볶음,두부,식객,김치찌개,",2327
마실,서울특별시 노원구 노원로 412,한정식 / 백반 / 정통 한식,,,11:30 - 22:00,,2.0,"한정식,퓨전한정식,고등어조림,상견례,",1439
스쿠퍼,서울특별시 종로구 자하문로7길 10 1F,카페 / 디저트,,,12:00 - 21:00,4.3,11.0,,2826
백곰막걸리앤양조장,서울특별시 강남구 압구정로48길 39,전통 주점 / 포차,벌교 쫄깃 피꼬막무침,24000.0,월-목: 17:00 - 24:00 금-토: 17:00 - 01:30,4.4,39.0,"술집추천,망고웨잇,수요미식회,한식 주점,2020망고플레이트인기맛집,막걸리,발렛가능,줄서는식당,",1943
본빠뜨,서울특별시 양천구 목동동로 177 삼성쉐르빌2,카페 / 디저트,,,12:00 - 20:00,,5.0,,2060
봉선마라탕,서울특별시 영등포구 도림로38길 11,기타 중식,,,00:00 - 24:00,3.9,26.0,"2020망고플레이트인기맛집,",2081
공이네파전,서울특별시 강북구 덕릉로 96,일반 주점,,,,,1.0,,390
강남따로국밥,서울특별시 서초구 신반포로47길 119,탕 / 찌개 / 전골,,,06:30 - 23:00,4.1,30.0,"2020망고플레이트인기맛집,수요미식회,",208
일상다반,서울특별시 노원구 동일로186길 77-17,정통 일식 / 일반 일식,,,11:30 - 22:00,3.6,47.0,"Sakedon,세계가정식,노원,Home-Style Cooking Around the World,세계 가정식,일본 가정식,연어,",3895
136길육미,서울특별시 강남구 언주로136길 9 2F,퓨전 일식,민물장어 가마솥밥,18000.0,14:00 - 18:00,4.4,93.0,"2020망고플레이트인기맛집,2018 인기,TV,셰프,강남,김밥,일식,Celebrity Chefs,최강록,연어,",6
비라티오커피,서울특별시 강서구 마곡서1로 115-1 마곡헤리움1차 114호,카페 / 디저트,,,월-금: 09:00 - 22:00 토-일: 10:00 - 22:00,,3.0,,2202
하쯔호,서울특별시 영등포구 여의동로 213 금호리첸시아 B1,회 / 스시,스시 런치,50000.0,11:30 - 21:30,4.4,20.0,"데이트,여의도 벚꽃축제,회,2020망고플레이트인기맛집,초밥,",5121
공릉우동집,서울특별시 노원구 동일로192길 42,기타 한식,,,11:00 - 02:00,3.8,19.0,"우동,분식,Udon,노원,아침 식사,한식,만원 이하,",385
마시타야,서울특별시 마포구 와우산로29라길 26,라멘 / 소바 / 우동,쇼유라멘,8000.0,11:30 - 21:00,4.5,75.0,"홍대,2020망고플레이트인기맛집,일식,2018 인기,돈코츠라멘,만두,라멘,교자만두,",1438
