address,tags,open_time,price,p_id,link,p_rate,category,p_name,open_day
서울 강북구 삼양로 561 (우)01007,,도시근린공원,,b36,https://place.map.kakao.com/10567785#comment,0/5,b,솔밭근린공원,
서울 강동구 천호동 351-1,자연스럽게 형성된 모래톱과 갈대군락지로 자연 그대로의 한강의 모습을 가장 잘 유지하고 있는 곳,도시근린공원,,b37,https://place.map.kakao.com/10860181#comment,0/5,b,한강드론공원,
서울 광진구 광장동 370,서울시에서 공원녹지확충 5개년 계획에 따라 조성된 아차산생태공원은 시민과 학생들에게 자연을 접할 수 있는 기회와 자연생태계 학습장 및 체험공간을제공하고 있다,도시근린공원,,b38,https://place.map.kakao.com/12630966#comment,0/5,b,아차산생태공원,"매일 00:00 ~ 24:00
더보기"
서울 구로구 고척동 산 9-14,,도시근린공원,,b39,https://place.map.kakao.com/10166807#comment,0/5,b,고척근린공원,
서울 중구 의주로2가 16-4,,도시근린공원,,b310,https://place.map.kakao.com/247404410#comment,0/5,b,서소문역사공원,
서울 종로구 와룡공원길 192 (우)03063,,공원,,b311,https://place.map.kakao.com/10627174#comment,0/5,b,와룡공원,
서울 종로구 북촌로 134-1 (우)03050,"호젓한 산책로와 좋은 경치로 많은 사람들의 발길이 오가는 서울의 공원. 솔숲 위로는 산벚나무가, 아래로는 진달래와 철쭉이 많이 자라 봄이면 천상의 화원을 이루던 곳이다.",도시근린공원,,b312,https://place.map.kakao.com/11147911#comment,0/5,b,삼청공원,연중무휴
서울 마포구 월드컵로 243-60 (우)03901,,공원,,b313,https://place.map.kakao.com/11346534#comment,0/5,b,월드컵공원,
서울 마포구 상암동 1535,,도시근린공원,,b314,https://place.map.kakao.com/8130030#comment,0/5,b,평화의공원,
서울 강서구 개화동 276-1,한강하류지역으로 방화대교 남단에 위치한 강서지구는 습지생태공원과 체육공원이 결합된 테마형 공원이다.,도시근린공원,,b40,https://place.map.kakao.com/8631818#comment,0/5,b,한강공원 강서지구,
서울 중구 삼각동 118,,공원,,b41,https://place.map.kakao.com/24974768#comment,0/5,b,청계천한빛광장,
서울 서초구 반포동 115-5,,도시근린공원,,b42,https://place.map.kakao.com/7813554#comment,0/5,b,달빛광장,
서울 마포구 와우산로21길 19-3 (우)04041,,공원,,b43,https://place.map.kakao.com/1169646621#comment,0/5,b,홍익문화공원,
서울 마포구 상암동,아름다운 저녁노을을 볼 수 있는 문화예술공원,도시근린공원,,b44,https://place.map.kakao.com/8225309#comment,0/5,b,노을공원,
서울 영등포구 신길로 275 (우)07307,영등포구 영등포동에 위치한 공원으로 인근주민의 문화휴식공간,도시근린공원,,b45,https://place.map.kakao.com/8010790#comment,0/5,b,영등포공원,
서울 서초구 서초동 산 180-1,,도시근린공원,,b46,https://place.map.kakao.com/7877967#comment,0/5,b,몽마르뜨공원,
서울 종로구 사직동 146-2,,도시근린공원,,b47,https://place.map.kakao.com/11546846#comment,0/5,b,사직공원,"매일 00:00 ~ 24:00
더보기"
서울 서대문구 북가좌동 3-39,,도시근린공원,,b48,https://place.map.kakao.com/14978578#comment,0/5,b,은가어린이공원,
서울 서초구 잠원동,,도시근린공원,,b49,https://place.map.kakao.com/25099052#comment,0/5,b,반포한강시민공원 피크닉장,
서울 영등포구 여의동로 290 (우)07337,,도시근린공원,,b410,https://place.map.kakao.com/17384845#comment,0/5,b,한강공원여의도지구,매일 00:00 ~ 24:00
서울 서초구 서초동 산 160-24,,도시근린공원,,b411,https://place.map.kakao.com/14565842#comment,0/5,b,서리풀공원,
서울 동작구 노량진로 191 (우)06902,"서울특별시 유형문화재 제8호로 지정된 사육신묘는 오늘날 성역으로 가꾸어져 있다. 한강 인도교와 노량진역 중간의 높은 언덕에 자리한 사육신묘는 조선조 단종을 강제로 내쫓고 왕위를 빼앗은 세조에 항거하다가 형장의 이슬로 사라진 성삼문, 박팽년, 하위지, 이개, 유성원, 유응부, 김문기 등 일곱 충신 절사의 묘역이다.",공원,,b412,https://place.map.kakao.com/24040434#comment,0/5,b,사육신역사공원,매일 09:00 ~ 18:00
서울 성동구 사근동 104,,도시근린공원,,b413,https://place.map.kakao.com/8100577#comment,0/5,b,,
서울 강동구 길동 산 7-3,시민들에게 건강한 생태공간을 제공하고 환경의 중요성을 일깨워 주기 위한 공간,도시근린공원,,b414,https://place.map.kakao.com/8229674#comment,0/5,b,길동생태공원,월요일
서울 중구 손기정로 101 (우)04501,,공원,,b50,https://place.map.kakao.com/10565584#comment,0/5,b,손기정체육공원,
서울 용산구 용문동,,도시근린공원,,b51,https://place.map.kakao.com/27455973#comment,0/5,b,경의선숲길공원,
서울 도봉구 창포원로 45 (우)01318,,공원,,b52,https://place.map.kakao.com/1829020380#comment,0/5,b,다락원체육공원,
서울 영등포구 양화동 27-4,,도시근린공원,,b54,https://place.map.kakao.com/17385151#comment,0/5,b,한강공원 양화지구,
서울 강서구 방화동 산 133-2,,도시근린공원,,b57,https://place.map.kakao.com/7893655#comment,0/5,b,방화근린공원산책로,
서울 동작구 노량진로 247 (우)06902,,공원,,b59,https://place.map.kakao.com/24894850#comment,0/5,b,노들나루공원,
